outer_target_domain,inner_validation_domain,alpha,physical_cells,validation_rows,causal_candidate_cell_macro_mae
MATR,CALB,0.01,27,2629,0.012540354300829752
MATR,CALB,0.0050000000000000001,27,2629,0.01220585410756325
MATR,CALCE,1,13,14233,0.28490201872364024
MATR,CALCE,0.5,13,14233,0.1835431568987102
MATR,CALCE,0.20000000000000001,13,14233,0.084270192230564783
MATR,CALCE,0.10000000000000001,13,14233,0.044437867635760187
MATR,CALCE,0.050000000000000003,13,14233,0.044303598759208182
MATR,CALCE,0.029999999999999999,13,14233,0.054071338509053782
MATR,CALCE,0.02,13,14233,0.06260548455711995
MATR,CALCE,0.014999999999999999,13,14233,0.069917112972319215
MATR,CALCE,0.01,13,14233,0.082306748799696808
MATR,CALCE,0.0050000000000000001,13,14233,0.10794276223980323
MATR,HNEI,1,14,15085,0.28860583945328572
MATR,HNEI,0.5,14,15085,0.18360072077744535
MATR,HNEI,0.20000000000000001,14,15085,0.080671641835786234
MATR,HNEI,0.10000000000000001,14,15085,0.045817998387788439
MATR,HNEI,0.050000000000000003,14,15085,0.038216223906000379
MATR,HNEI,0.029999999999999999,14,15085,0.038533274200513133
MATR,HNEI,0.02,14,15085,0.041756968490221917
MATR,HNEI,0.014999999999999999,14,15085,0.047257627642656501
MATR,HNEI,0.01,14,15085,0.060497823896238215
MATR,HNEI,0.0050000000000000001,14,15085,0.097901529532804621
MATR,HUST,1,77,145735,0.031722733739611937
MATR,HUST,0.5,77,145735,0.031902560479889305
MATR,HUST,0.20000000000000001,77,145735,0.03221648073709342
MATR,HUST,0.10000000000000001,77,145735,0.032591232362225483
MATR,HUST,0.050000000000000003,77,145735,0.033224645938169206
MATR,HUST,0.029999999999999999,77,145735,0.034011859092396061
MATR,HUST,0.02,77,145735,0.034969619236602877
MATR,HUST,0.014999999999999999,77,145735,0.035911431356049114
MATR,HUST,0.01,77,145735,0.037753361330604404
MATR,HUST,0.0050000000000000001,77,145735,0.043032713660723719
MATR,MICH,1,40,19681,0.044720140420588549
MATR,MICH,0.5,40,19681,0.045958554991016511
MATR,MICH,0.20000000000000001,40,19681,0.049086725759651381
MATR,MICH,0.10000000000000001,40,19681,0.053676667953537816
MATR,MICH,0.050000000000000003,40,19681,0.061637848836805356
MATR,MICH,0.029999999999999999,40,19681,0.070477330616474279
MATR,MICH,0.02,40,19681,0.079640573781154647
MATR,MICH,0.014999999999999999,40,19681,0.087230422612823252
MATR,MICH,0.01,40,19681,0.099007061568180774
MATR,MICH,0.0050000000000000001,40,19681,0.11942662170157343
MATR,MICH_EXP,1,18,6455,0.17890151687143002
MATR,MICH_EXP,0.5,18,6455,0.10791064858137882
MATR,MICH_EXP,0.20000000000000001,18,6455,0.066353689781933067
MATR,MICH_EXP,0.10000000000000001,18,6455,0.058374673357900968
MATR,MICH_EXP,0.050000000000000003,18,6455,0.057686047256368708
MATR,MICH_EXP,0.029999999999999999,18,6455,0.058868437475642917
MATR,MICH_EXP,0.02,18,6455,0.060803103474665124
MATR,MICH_EXP,0.014999999999999999,18,6455,0.062542042710535012
MATR,MICH_EXP,0.01,18,6455,0.065508340697377265
MATR,MICH_EXP,0.0050000000000000001,18,6455,0.074639553845148254
MATR,RWTH,1,48,105140,0.18195503489818521
MATR,RWTH,0.5,48,105140,0.18222916535510392
MATR,RWTH,0.20000000000000001,48,105140,0.18259244759878979
MATR,RWTH,0.10000000000000001,48,105140,0.18294176151644506
MATR,RWTH,0.050000000000000003,48,105140,0.18346726651640424
MATR,RWTH,0.029999999999999999,48,105140,0.18409091785904216
MATR,RWTH,0.02,48,105140,0.18486811608142925
MATR,RWTH,0.014999999999999999,48,105140,0.18566626148518947
MATR,RWTH,0.01,48,105140,0.18749726068543457
MATR,RWTH,0.0050000000000000001,48,105140,0.19639195494210193
MATR,SDU,1,86,48716,0.058237823120654564
MATR,SDU,0.5,86,48716,0.054968174394373806
MATR,SDU,0.20000000000000001,86,48716,0.049129722532007786
MATR,SDU,0.10000000000000001,86,48716,0.044441181750118929
MATR,SDU,0.050000000000000003,86,48716,0.043765890052909352
MATR,SDU,0.029999999999999999,86,48716,0.04546175732293882
MATR,SDU,0.02,86,48716,0.046545204784331544
MATR,SDU,0.014999999999999999,86,48716,0.046587672644945489
MATR,SDU,0.01,86,48716,0.045913528890498469
MATR,SDU,0.0050000000000000001,86,48716,0.047229194989564155
MATR,SNL,1,61,96092,0.057853841703957749
MATR,SNL,0.5,61,96092,0.053430268866018746
MATR,SNL,0.20000000000000001,61,96092,0.052228957076844988
MATR,SNL,0.10000000000000001,61,96092,0.053587782947748824
MATR,SNL,0.050000000000000003,61,96092,0.055409984997529686
MATR,SNL,0.029999999999999999,61,96092,0.057807098672389215
MATR,SNL,0.02,61,96092,0.060548686357174079
MATR,SNL,0.014999999999999999,61,96092,0.062990051706388134
MATR,SNL,0.01,61,96092,0.067226487267160892
MATR,SNL,0.0050000000000000001,61,96092,0.07775183181069821
MATR,UL_PUR,1,10,2195,0.060779307503721715
MATR,UL_PUR,0.5,10,2195,0.058248525778221746
MATR,UL_PUR,0.20000000000000001,10,2195,0.054137771954416138
MATR,UL_PUR,0.10000000000000001,10,2195,0.04927545764888492
MATR,UL_PUR,0.050000000000000003,10,2195,0.041908514577738608
MATR,UL_PUR,0.029999999999999999,10,2195,0.034521416623964858
MATR,UL_PUR,0.02,10,2195,0.027942294117010807
MATR,UL_PUR,0.014999999999999999,10,2195,0.023760229298085623
MATR,UL_PUR,0.01,10,2195,0.021042053313256044
MATR,UL_PUR,0.0050000000000000001,10,2195,0.029125187128115581
MATR,XJTU,1,23,6823,0.071267819514975586
MATR,XJTU,0.5,23,6823,0.070140768554936062
MATR,XJTU,0.20000000000000001,23,6823,0.067955310117427309
MATR,XJTU,0.10000000000000001,23,6823,0.06518746547346492
MATR,XJTU,0.050000000000000003,23,6823,0.060661109321184362
MATR,XJTU,0.029999999999999999,23,6823,0.055806646117396552
MATR,XJTU,0.02,23,6823,0.051123561306166389
MATR,XJTU,0.014999999999999999,23,6823,0.04762262486865193
MATR,XJTU,0.01,23,6823,0.043148145605712007
MATR,XJTU,0.0050000000000000001,23,6823,0.040793669106181082
MICH,CALB,1,27,2629,0.022362936246488285
MICH,CALB,0.5,27,2629,0.021790083072021838
MICH,CALB,0.20000000000000001,27,2629,0.02081817909909036
MICH,CALB,0.10000000000000001,27,2629,0.019673895030388237
MICH,CALB,0.050000000000000003,27,2629,0.018062185082801194
MICH,CALB,0.029999999999999999,27,2629,0.016688659280802983
MICH,CALB,0.02,27,2629,0.015615514399073016
MICH,CALB,0.014999999999999999,27,2629,0.014973850171543098
MICH,CALB,0.01,27,2629,0.014272299241064827
MICH,CALB,0.0050000000000000001,27,2629,0.013892307453856664
MICH,CALCE,1,13,14233,0.20297631477530678
MICH,CALCE,0.5,13,14233,0.14307654263535727
MICH,CALCE,0.20000000000000001,13,14233,0.067090616915268575
MICH,CALCE,0.10000000000000001,13,14233,0.040106532363869997
MICH,CALCE,0.050000000000000003,13,14233,0.045861179160612608
MICH,CALCE,0.029999999999999999,13,14233,0.05528646174167641
MICH,CALCE,0.02,13,14233,0.063891694851292619
MICH,CALCE,0.014999999999999999,13,14233,0.071382512561541864
MICH,CALCE,0.01,13,14233,0.083847420649058174
MICH,CALCE,0.0050000000000000001,13,14233,0.10965030540300542
MICH,HNEI,1,14,15085,0.24205116978556282
MICH,HNEI,0.5,14,15085,0.14936559991124373
MICH,HNEI,0.20000000000000001,14,15085,0.059729974857114843
MICH,HNEI,0.10000000000000001,14,15085,0.03567647748979013
MICH,HNEI,0.050000000000000003,14,15085,0.038103798943068833
MICH,HNEI,0.029999999999999999,14,15085,0.044342982001460481
MICH,HNEI,0.02,14,15085,0.051892225464122324
MICH,HNEI,0.014999999999999999,14,15085,0.05948018707349649
MICH,HNEI,0.01,14,15085,0.073612625703121701
MICH,HNEI,0.0050000000000000001,14,15085,0.10968837504353711
MICH,HUST,1,77,145735,0.035549692082744673
MICH,HUST,0.5,77,145735,0.035814885977025576
MICH,HUST,0.20000000000000001,77,145735,0.036242766894710558
MICH,HUST,0.10000000000000001,77,145735,0.036721036724297877
MICH,HUST,0.050000000000000003,77,145735,0.037507523219768878
MICH,HUST,0.029999999999999999,77,145735,0.038476770008874846
MICH,HUST,0.02,77,145735,0.039635566357703857
MICH,HUST,0.014999999999999999,77,145735,0.040743824970929717
MICH,HUST,0.01,77,145735,0.042851551767769565
MICH,HUST,0.0050000000000000001,77,145735,0.048229617565234806
MICH,MATR,1,169,139148,0.058841232592160814
MICH,MATR,0.5,169,139148,0.051252097825350305
MICH,MATR,0.20000000000000001,169,139148,0.044747365278474706
MICH,MATR,0.10000000000000001,169,139148,0.041037679100202985
MICH,MATR,0.050000000000000003,169,139148,0.036536721373415591
MICH,MATR,0.029999999999999999,169,139148,0.032368421903867191
MICH,MATR,0.02,169,139148,0.028726794000263029
MICH,MATR,0.014999999999999999,169,139148,0.026189204700241515
MICH,MATR,0.01,169,139148,0.023083542869491047
MICH,MATR,0.0050000000000000001,169,139148,0.020563413927884886
MICH,MICH_EXP,1,18,6455,0.15551979114559339
MICH,MICH_EXP,0.5,18,6455,0.097210152510941811
MICH,MICH_EXP,0.20000000000000001,18,6455,0.066392090546221541
MICH,MICH_EXP,0.10000000000000001,18,6455,0.060002206920869425
MICH,MICH_EXP,0.050000000000000003,18,6455,0.05947480174173931
MICH,MICH_EXP,0.029999999999999999,18,6455,0.060921164310168169
MICH,MICH_EXP,0.02,18,6455,0.062966619185551395
MICH,MICH_EXP,0.014999999999999999,18,6455,0.064755010171585747
MICH,MICH_EXP,0.01,18,6455,0.068498880264534115
MICH,MICH_EXP,0.0050000000000000001,18,6455,0.077560573724906393
MICH,RWTH,1,48,105140,0.17797196689907868
MICH,RWTH,0.5,48,105140,0.17809075766149915
MICH,RWTH,0.20000000000000001,48,105140,0.17827169005064339
MICH,RWTH,0.10000000000000001,48,105140,0.17855053597902895
MICH,RWTH,0.050000000000000003,48,105140,0.17913023082294077
MICH,RWTH,0.029999999999999999,48,105140,0.17991366040677181
MICH,RWTH,0.02,48,105140,0.18100808747020766
MICH,RWTH,0.014999999999999999,48,105140,0.18223583625604825
MICH,RWTH,0.01,48,105140,0.1850643714114629
MICH,RWTH,0.0050000000000000001,48,105140,0.1963559616916134
MICH,SDU,1,86,48716,0.053299503379202223
MICH,SDU,0.5,86,48716,0.050434829833847845
MICH,SDU,0.20000000000000001,86,48716,0.045312579443759188
MICH,SDU,0.10000000000000001,86,48716,0.042459777087583708
MICH,SDU,0.050000000000000003,86,48716,0.043354688281565565
MICH,SDU,0.029999999999999999,86,48716,0.045250749201253132
MICH,SDU,0.02,86,48716,0.046301362898320431
MICH,SDU,0.014999999999999999,86,48716,0.046339662032634399
MICH,SDU,0.01,86,48716,0.046427956211236458
MICH,SDU,0.0050000000000000001,86,48716,0.048188387746009087
MICH,SNL,1,61,96092,0.055025503382857693
MICH,SNL,0.5,61,96092,0.052484282317579241
MICH,SNL,0.20000000000000001,61,96092,0.051442384686043049
MICH,SNL,0.10000000000000001,61,96092,0.051997668658018401
MICH,SNL,0.050000000000000003,61,96092,0.053677493868331976
MICH,SNL,0.029999999999999999,61,96092,0.055967590451831507
MICH,SNL,0.02,61,96092,0.058554983145198844
MICH,SNL,0.014999999999999999,61,96092,0.060927219651547807
MICH,SNL,0.01,61,96092,0.065096572939855574
MICH,SNL,0.0050000000000000001,61,96092,0.075374904657762934
MICH,UL_PUR,1,10,2195,0.065046227992864455
MICH,UL_PUR,0.5,10,2195,0.062454267950451461
MICH,UL_PUR,0.20000000000000001,10,2195,0.058103937527881476
MICH,UL_PUR,0.10000000000000001,10,2195,0.052941589390977442
MICH,UL_PUR,0.050000000000000003,10,2195,0.044925149357914015
MICH,UL_PUR,0.029999999999999999,10,2195,0.036718157987865915
MICH,UL_PUR,0.02,10,2195,0.02921483206911089
MICH,UL_PUR,0.014999999999999999,10,2195,0.024407779308531545
MICH,UL_PUR,0.01,10,2195,0.020730966759423299
MICH,UL_PUR,0.0050000000000000001,10,2195,0.028163841137677059
MICH,XJTU,1,23,6823,0.074008003211043213
MICH,XJTU,0.5,23,6823,0.072968404842506052
MICH,XJTU,0.20000000000000001,23,6823,0.070781612650143516
MICH,XJTU,0.10000000000000001,23,6823,0.067968267709115862
MICH,XJTU,0.050000000000000003,23,6823,0.063308462446989927
MICH,XJTU,0.029999999999999999,23,6823,0.058307591466805204
MICH,XJTU,0.02,23,6823,0.053563718765162568
MICH,XJTU,0.014999999999999999,23,6823,0.04999317012519184
MICH,XJTU,0.01,23,6823,0.04577293401164946
MICH,XJTU,0.0050000000000000001,23,6823,0.042539726605840315
MICH_EXP,CALB,1,27,2629,0.016929897729171493
MICH_EXP,CALB,0.5,27,2629,0.016431514709474265
MICH_EXP,CALB,0.20000000000000001,27,2629,0.015752225998208098
MICH_EXP,CALB,0.10000000000000001,27,2629,0.015022443272532701
MICH_EXP,CALB,0.050000000000000003,27,2629,0.014152835577132213
MICH_EXP,CALB,0.029999999999999999,27,2629,0.013560996871227537
MICH_EXP,CALB,0.02,27,2629,0.013170991905975718
MICH_EXP,CALB,0.014999999999999999,27,2629,0.012943739866656914
MICH_EXP,CALB,0.01,27,2629,0.012694806934063933
MICH_EXP,CALB,0.0050000000000000001,27,2629,0.01262242619539216
MICH_EXP,CALCE,1,13,14233,0.28865517323578688
MICH_EXP,CALCE,0.5,13,14233,0.19414478034071619
MICH_EXP,CALCE,0.20000000000000001,13,14233,0.089226214083461722
MICH_EXP,CALCE,0.10000000000000001,13,14233,0.04645496064816252
MICH_EXP,CALCE,0.050000000000000003,13,14233,0.04160024322462634
MICH_EXP,CALCE,0.029999999999999999,13,14233,0.048882333550096961
MICH_EXP,CALCE,0.02,13,14233,0.056439935786129457
MICH_EXP,CALCE,0.014999999999999999,13,14233,0.062892220269755328
MICH_EXP,CALCE,0.01,13,14233,0.074077855977101467
MICH_EXP,CALCE,0.0050000000000000001,13,14233,0.098550555782135979
MICH_EXP,HNEI,1,14,15085,0.32072207544540604
MICH_EXP,HNEI,0.5,14,15085,0.21215219903058785
MICH_EXP,HNEI,0.20000000000000001,14,15085,0.091644504093220766
MICH_EXP,HNEI,0.10000000000000001,14,15085,0.043096846189698057
MICH_EXP,HNEI,0.050000000000000003,14,15085,0.029370061455414067
MICH_EXP,HNEI,0.029999999999999999,14,15085,0.029844280900576451
MICH_EXP,HNEI,0.02,14,15085,0.034239416416738375
MICH_EXP,HNEI,0.014999999999999999,14,15085,0.040564350243919238
MICH_EXP,HNEI,0.01,14,15085,0.054241424391152093
MICH_EXP,HNEI,0.0050000000000000001,14,15085,0.092513911501438714
MICH_EXP,HUST,1,77,145735,0.034224428708452687
MICH_EXP,HUST,0.5,77,145735,0.034471209213909754
MICH_EXP,HUST,0.20000000000000001,77,145735,0.034873917667312383
MICH_EXP,HUST,0.10000000000000001,77,145735,0.035324264603947414
MICH_EXP,HUST,0.050000000000000003,77,145735,0.03605146889115568
MICH_EXP,HUST,0.029999999999999999,77,145735,0.036939929294940235
MICH_EXP,HUST,0.02,77,145735,0.038009811213699576
MICH_EXP,HUST,0.014999999999999999,77,145735,0.039056795310236259
MICH_EXP,HUST,0.01,77,145735,0.041082725119786327
MICH_EXP,HUST,0.0050000000000000001,77,145735,0.046553380176097892
MICH_EXP,MATR,1,169,139148,0.061637639286546454
MICH_EXP,MATR,0.5,169,139148,0.054046300496272404
MICH_EXP,MATR,0.20000000000000001,169,139148,0.047364717900529284
MICH_EXP,MATR,0.10000000000000001,169,139148,0.043425549051287413
MICH_EXP,MATR,0.050000000000000003,169,139148,0.03865251735518372
MICH_EXP,MATR,0.029999999999999999,169,139148,0.034174558483760976
MICH_EXP,MATR,0.02,169,139148,0.030271887289324569
MICH_EXP,MATR,0.014999999999999999,169,139148,0.027587976059339412
MICH_EXP,MATR,0.01,169,139148,0.024365171181109868
MICH_EXP,MATR,0.0050000000000000001,169,139148,0.021763998401258443
MICH_EXP,MICH,1,40,19681,0.045473864044429678
MICH_EXP,MICH,0.5,40,19681,0.046786181092785935
MICH_EXP,MICH,0.20000000000000001,40,19681,0.050129214056547224
MICH_EXP,MICH,0.10000000000000001,40,19681,0.055064014492292257
MICH_EXP,MICH,0.050000000000000003,40,19681,0.063521372172717555
MICH_EXP,MICH,0.029999999999999999,40,19681,0.07275138900487696
MICH_EXP,MICH,0.02,40,19681,0.082140724593377595
MICH_EXP,MICH,0.014999999999999999,40,19681,0.089828551140556184
MICH_EXP,MICH,0.01,40,19681,0.10167391202151861
MICH_EXP,MICH,0.0050000000000000001,40,19681,0.12215751553729748
MICH_EXP,RWTH,1,48,105140,0.18786769975718889
MICH_EXP,RWTH,0.5,48,105140,0.1882400474124821
MICH_EXP,RWTH,0.20000000000000001,48,105140,0.1887576536168275
MICH_EXP,RWTH,0.10000000000000001,48,105140,0.189219447984043
MICH_EXP,RWTH,0.050000000000000003,48,105140,0.18982997906850252
MICH_EXP,RWTH,0.029999999999999999,48,105140,0.19046847061988872
MICH_EXP,RWTH,0.02,48,105140,0.1912131563583295
MICH_EXP,RWTH,0.014999999999999999,48,105140,0.19201522709930874
MICH_EXP,RWTH,0.01,48,105140,0.19381862934638214
MICH_EXP,RWTH,0.0050000000000000001,48,105140,0.20284182791411262
MICH_EXP,SDU,1,86,48716,0.065712122948016913
MICH_EXP,SDU,0.5,86,48716,0.062480645707542651
MICH_EXP,SDU,0.20000000000000001,86,48716,0.056501424485991492
MICH_EXP,SDU,0.10000000000000001,86,48716,0.049824402549746225
MICH_EXP,SDU,0.050000000000000003,86,48716,0.043582193320603223
MICH_EXP,SDU,0.029999999999999999,86,48716,0.042226002582555044
MICH_EXP,SDU,0.02,86,48716,0.043009028499747047
MICH_EXP,SDU,0.014999999999999999,86,48716,0.043440901785613967
MICH_EXP,SDU,0.01,86,48716,0.043403657527775405
MICH_EXP,SDU,0.0050000000000000001,86,48716,0.04581786514082737
MICH_EXP,SNL,1,61,96092,0.056629624476705109
MICH_EXP,SNL,0.5,61,96092,0.053529712270817105
MICH_EXP,SNL,0.20000000000000001,61,96092,0.051726730706888324
MICH_EXP,SNL,0.10000000000000001,61,96092,0.0532525819413361
MICH_EXP,SNL,0.050000000000000003,61,96092,0.055508779077577571
MICH_EXP,SNL,0.029999999999999999,61,96092,0.057851454129116575
MICH_EXP,SNL,0.02,61,96092,0.060518573897385818
MICH_EXP,SNL,0.014999999999999999,61,96092,0.063029149459419342
MICH_EXP,SNL,0.01,61,96092,0.067721483845273794
MICH_EXP,SNL,0.0050000000000000001,61,96092,0.078897795131371934
MICH_EXP,UL_PUR,1,10,2195,0.063227787136686087
MICH_EXP,UL_PUR,0.5,10,2195,0.060612500929809465
MICH_EXP,UL_PUR,0.20000000000000001,10,2195,0.056218143557542163
MICH_EXP,UL_PUR,0.10000000000000001,10,2195,0.050809985083243005
MICH_EXP,UL_PUR,0.050000000000000003,10,2195,0.042630397782885313
MICH_EXP,UL_PUR,0.029999999999999999,10,2195,0.034493765643505585
MICH_EXP,UL_PUR,0.02,10,2195,0.027144770348567271
MICH_EXP,UL_PUR,0.014999999999999999,10,2195,0.022811761094515187
MICH_EXP,UL_PUR,0.01,10,2195,0.020477978748961647
MICH_EXP,UL_PUR,0.0050000000000000001,10,2195,0.029272285090276972
MICH_EXP,XJTU,1,23,6823,0.08342771478396295
MICH_EXP,XJTU,0.5,23,6823,0.082271111682454878
MICH_EXP,XJTU,0.20000000000000001,23,6823,0.079825359136929355
MICH_EXP,XJTU,0.10000000000000001,23,6823,0.076730475716112898
MICH_EXP,XJTU,0.050000000000000003,23,6823,0.071889605646673932
MICH_EXP,XJTU,0.029999999999999999,23,6823,0.066969978427349725
MICH_EXP,XJTU,0.02,23,6823,0.062257057485227627
MICH_EXP,XJTU,0.014999999999999999,23,6823,0.058618216977952844
MICH_EXP,XJTU,0.01,23,6823,0.053799341490386052
MICH_EXP,XJTU,0.0050000000000000001,23,6823,0.051325329766224816
RWTH,CALB,1,27,2629,0.01400479833144145
RWTH,CALB,0.5,27,2629,0.013547770531336075
RWTH,CALB,0.20000000000000001,27,2629,0.012992113475127338
RWTH,CALB,0.10000000000000001,27,2629,0.012497114987622427
RWTH,CALB,0.050000000000000003,27,2629,0.011919863029667067
RWTH,CALB,0.029999999999999999,27,2629,0.011423958121482133
RWTH,CALB,0.02,27,2629,0.011036620923274322
RWTH,CALB,0.014999999999999999,27,2629,0.01078669225596123
RWTH,CALB,0.01,27,2629,0.010485466490399588
RWTH,CALB,0.0050000000000000001,27,2629,0.010185486028168102
RWTH,CALCE,1,13,14233,0.24249721903737781
RWTH,CALCE,0.5,13,14233,0.16919871840438006
RWTH,CALCE,0.20000000000000001,13,14233,0.079688913920700044
RWTH,CALCE,0.10000000000000001,13,14233,0.044101773317495624
RWTH,CALCE,0.050000000000000003,13,14233,0.045725321868656396
RWTH,CALCE,0.029999999999999999,13,14233,0.054368354829067773
RWTH,CALCE,0.02,13,14233,0.062550139126435533
RWTH,CALCE,0.014999999999999999,13,14233,0.069396791805646896
RWTH,CALCE,0.01,13,14233,0.081348873454860693
RWTH,CALCE,0.0050000000000000001,13,14233,0.1066682432966071
RWTH,HNEI,1,14,15085,0.30430003992074089
RWTH,HNEI,0.5,14,15085,0.19582711373102354
RWTH,HNEI,0.20000000000000001,14,15085,0.08861480372751282
RWTH,HNEI,0.10000000000000001,14,15085,0.049170141357276938
RWTH,HNEI,0.050000000000000003,14,15085,0.039482455511841534
RWTH,HNEI,0.029999999999999999,14,15085,0.039632861754564132
RWTH,HNEI,0.02,14,15085,0.04286795985575962
RWTH,HNEI,0.014999999999999999,14,15085,0.048467209739261587
RWTH,HNEI,0.01,14,15085,0.061635610360401237
RWTH,HNEI,0.0050000000000000001,14,15085,0.098835802836813549
RWTH,HUST,1,77,145735,0.038204122474805639
RWTH,HUST,0.5,77,145735,0.03843197814566085
RWTH,HUST,0.20000000000000001,77,145735,0.038801917953068026
RWTH,HUST,0.10000000000000001,77,145735,0.039210280321608712
RWTH,HUST,0.050000000000000003,77,145735,0.039865696091764616
RWTH,HUST,0.029999999999999999,77,145735,0.040656811163944519
RWTH,HUST,0.02,77,145735,0.041611463684417906
RWTH,HUST,0.014999999999999999,77,145735,0.042548001445906813
RWTH,HUST,0.01,77,145735,0.044344258905688695
RWTH,HUST,0.0050000000000000001,77,145735,0.049246593059648257
RWTH,MATR,1,169,139148,0.040153640947840241
RWTH,MATR,0.5,169,139148,0.0382626433523853
RWTH,MATR,0.20000000000000001,169,139148,0.036013162395142781
RWTH,MATR,0.10000000000000001,169,139148,0.034081902181389893
RWTH,MATR,0.050000000000000003,169,139148,0.031659004729860635
RWTH,MATR,0.029999999999999999,169,139148,0.029504301695122234
RWTH,MATR,0.02,169,139148,0.027669352993460718
RWTH,MATR,0.014999999999999999,169,139148,0.026428684754916384
RWTH,MATR,0.01,169,139148,0.024980204023945445
RWTH,MATR,0.0050000000000000001,169,139148,0.024307092751341051
RWTH,MICH,1,40,19681,0.040310572349489447
RWTH,MICH,0.5,40,19681,0.041593610069900866
RWTH,MICH,0.20000000000000001,40,19681,0.044980962111265246
RWTH,MICH,0.10000000000000001,40,19681,0.050027355135587634
RWTH,MICH,0.050000000000000003,40,19681,0.058703325330145696
RWTH,MICH,0.029999999999999999,40,19681,0.068236329989689107
RWTH,MICH,0.02,40,19681,0.077984182072532354
RWTH,MICH,0.014999999999999999,40,19681,0.08595156371249367
RWTH,MICH,0.01,40,19681,0.098208901926050182
RWTH,MICH,0.0050000000000000001,40,19681,0.11916828614238328
RWTH,MICH_EXP,1,18,6455,0.19717463392130993
RWTH,MICH_EXP,0.5,18,6455,0.11852329012426605
RWTH,MICH_EXP,0.20000000000000001,18,6455,0.07136561362949348
RWTH,MICH_EXP,0.10000000000000001,18,6455,0.060050484581001623
RWTH,MICH_EXP,0.050000000000000003,18,6455,0.058731699763094572
RWTH,MICH_EXP,0.029999999999999999,18,6455,0.060135707121885318
RWTH,MICH_EXP,0.02,18,6455,0.061662149088320781
RWTH,MICH_EXP,0.014999999999999999,18,6455,0.06266939280636484
RWTH,MICH_EXP,0.01,18,6455,0.06422057934827971
RWTH,MICH_EXP,0.0050000000000000001,18,6455,0.069163669233474168
RWTH,SDU,1,86,48716,0.064632910915307207
RWTH,SDU,0.5,86,48716,0.061189566607889524
RWTH,SDU,0.20000000000000001,86,48716,0.054812113466333308
RWTH,SDU,0.10000000000000001,86,48716,0.048586698577317233
RWTH,SDU,0.050000000000000003,86,48716,0.044643528628591965
RWTH,SDU,0.029999999999999999,86,48716,0.045573505316570749
RWTH,SDU,0.02,86,48716,0.0467597834914888
RWTH,SDU,0.014999999999999999,86,48716,0.046989438152067312
RWTH,SDU,0.01,86,48716,0.046189842467113218
RWTH,SDU,0.0050000000000000001,86,48716,0.047361891182687459
RWTH,SNL,1,61,96092,0.058559643921469756
RWTH,SNL,0.5,61,96092,0.054525589221420173
RWTH,SNL,0.20000000000000001,61,96092,0.051390512615756105
RWTH,SNL,0.10000000000000001,61,96092,0.05249357578622442
RWTH,SNL,0.050000000000000003,61,96092,0.054308594449697052
RWTH,SNL,0.029999999999999999,61,96092,0.056444635458442506
RWTH,SNL,0.02,61,96092,0.058991312711544064
RWTH,SNL,0.014999999999999999,61,96092,0.061360548094919004
RWTH,SNL,0.01,61,96092,0.065570132294300101
RWTH,SNL,0.0050000000000000001,61,96092,0.076072959276695759
RWTH,UL_PUR,1,10,2195,0.066124404647998292
RWTH,UL_PUR,0.5,10,2195,0.063511113877629824
RWTH,UL_PUR,0.20000000000000001,10,2195,0.058979139166234672
RWTH,UL_PUR,0.10000000000000001,10,2195,0.053488651061191793
RWTH,UL_PUR,0.050000000000000003,10,2195,0.04503567901670933
RWTH,UL_PUR,0.029999999999999999,10,2195,0.036655580769886661
RWTH,UL_PUR,0.02,10,2195,0.02899290664700498
RWTH,UL_PUR,0.014999999999999999,10,2195,0.02405906086433169
RWTH,UL_PUR,0.01,10,2195,0.020416059679578609
RWTH,UL_PUR,0.0050000000000000001,10,2195,0.027975787039179596
RWTH,XJTU,1,23,6823,0.085167361279346973
RWTH,XJTU,0.5,23,6823,0.083790534535964148
RWTH,XJTU,0.20000000000000001,23,6823,0.080965010492031877
RWTH,XJTU,0.10000000000000001,23,6823,0.077364785790010063
RWTH,XJTU,0.050000000000000003,23,6823,0.071428222741086775
RWTH,XJTU,0.029999999999999999,23,6823,0.064932717217224697
RWTH,XJTU,0.02,23,6823,0.058447472638876841
RWTH,XJTU,0.014999999999999999,23,6823,0.053384324317425687
RWTH,XJTU,0.01,23,6823,0.046772655213374599
RWTH,XJTU,0.0050000000000000001,23,6823,0.042348200786669336
SDU,CALB,1,27,2629,0.02402763495032181
SDU,CALB,0.5,27,2629,0.023249963728080927
SDU,CALB,0.20000000000000001,27,2629,0.022290149280938022
SDU,CALB,0.10000000000000001,27,2629,0.021280162619081947
SDU,CALB,0.050000000000000003,27,2629,0.020053180815513102
SDU,CALB,0.029999999999999999,27,2629,0.019165388423885661
SDU,CALB,0.02,27,2629,0.018649285076680646
SDU,CALB,0.014999999999999999,27,2629,0.018393378378115593
SDU,CALB,0.01,27,2629,0.018114388727916542
SDU,CALB,0.0050000000000000001,27,2629,0.017797130540711067
SDU,CALCE,1,13,14233,0.26587029470924911
SDU,CALCE,0.5,13,14233,0.18128226966219707
SDU,CALCE,0.20000000000000001,13,14233,0.084774957493215078
SDU,CALCE,0.10000000000000001,13,14233,0.044619389950768036
SDU,CALCE,0.050000000000000003,13,14233,0.039200117487630262
SDU,CALCE,0.029999999999999999,13,14233,0.045181037215886774
SDU,CALCE,0.02,13,14233,0.052733329247985614
