domain,cell_id,records,cell_mae,cell_rmse,method
MATR,MATR/MATR_b1c41,1044,0.08084994192569964,0.0857072578686258,selected_causal_method
MATR,MATR/MATR_b1c42,695,0.059967348260901755,0.06439303211290763,selected_causal_method
MATR,MATR/MATR_b1c43,644,0.055908409135361554,0.05940651674330187,selected_causal_method
MATR,MATR/MATR_b1c44,608,0.06341130294529151,0.06927781839875408,selected_causal_method
MATR,MATR/MATR_b1c45,592,0.06109420436733965,0.06721221237926825,selected_causal_method
MATR,MATR/MATR_b1c5,1067,0.04323269717975681,0.04719344694600554,selected_causal_method
MATR,MATR/MATR_b1c6,629,0.03319523974893047,0.035772743351359264,selected_causal_method
MATR,MATR/MATR_b1c7,863,0.04763258575655791,0.0507169919918203,selected_causal_method
MATR,MATR/MATR_b1c9,1046,0.05631307967171307,0.0621068254373766,selected_causal_method
MATR,MATR/MATR_b2c0,320,0.02905958727848922,0.03571657379571425,selected_causal_method
MATR,MATR/MATR_b2c1,164,0.04709714108813123,0.0626044953406112,selected_causal_method
MATR,MATR/MATR_b2c10,590,0.029273411317756272,0.034512801868663734,selected_causal_method
MATR,MATR/MATR_b2c11,499,0.029900472210005236,0.03730442981974409,selected_causal_method
MATR,MATR/MATR_b2c12,484,0.023178458724088438,0.03507621057987137,selected_causal_method
MATR,MATR/MATR_b2c13,514,0.028757596783347727,0.03938203556442418,selected_causal_method
MATR,MATR/MATR_b2c14,503,0.034750420468030827,0.041454225804033185,selected_causal_method
MATR,MATR/MATR_b2c17,519,0.03769799074501401,0.04283116290251669,selected_causal_method
MATR,MATR/MATR_b2c18,517,0.02638032443704289,0.034801887837184665,selected_causal_method
MATR,MATR/MATR_b2c19,483,0.017457614662974456,0.027612534865000486,selected_causal_method
MATR,MATR/MATR_b2c2,458,0.04580950001210569,0.04975297010559345,selected_causal_method
MATR,MATR/MATR_b2c20,525,0.03450630526777791,0.04178990838530027,selected_causal_method
MATR,MATR/MATR_b2c21,514,0.02808390750409568,0.03697814954935226,selected_causal_method
MATR,MATR/MATR_b2c22,534,0.034316105173755995,0.04110294262052167,selected_causal_method
MATR,MATR/MATR_b2c23,556,0.031580529156613385,0.037995525221146915,selected_causal_method
MATR,MATR/MATR_b2c24,518,0.033024576289711276,0.03933370900210557,selected_causal_method
MATR,MATR/MATR_b2c25,481,0.02436331091541155,0.03382432611748551,selected_causal_method
MATR,MATR/MATR_b2c26,492,0.027091277501704626,0.03637195179962638,selected_causal_method
MATR,MATR/MATR_b2c27,489,0.033225691715229745,0.039607781407835024,selected_causal_method
MATR,MATR/MATR_b2c28,535,0.03787120472758889,0.04302742796068263,selected_causal_method
MATR,MATR/MATR_b2c29,516,0.04057303042091753,0.04634007458379842,selected_causal_method
MATR,MATR/MATR_b2c3,355,0.030282173143998187,0.03869641995257835,selected_causal_method
MATR,MATR/MATR_b2c30,501,0.03463181367753151,0.04010092759710292,selected_causal_method
MATR,MATR/MATR_b2c31,513,0.03670757443445562,0.041986535421477074,selected_causal_method
MATR,MATR/MATR_b2c32,538,0.03924006944467208,0.043817840982080504,selected_causal_method
MATR,MATR/MATR_b2c33,540,0.04141358618196879,0.04655350072284141,selected_causal_method
MATR,MATR/MATR_b2c34,520,0.04229075324309165,0.045846929738955176,selected_causal_method
MATR,MATR/MATR_b2c35,480,0.03736272308087869,0.04138781342863672,selected_causal_method
MATR,MATR/MATR_b2c36,554,0.040150177237492146,0.044491990647507,selected_causal_method
MATR,MATR/MATR_b2c37,496,0.0424054686414035,0.04731368470282254,selected_causal_method
MATR,MATR/MATR_b2c38,481,0.03918615734823115,0.04362836151017974,selected_causal_method
MATR,MATR/MATR_b2c39,474,0.043053981647670964,0.04729980039861936,selected_causal_method
MATR,MATR/MATR_b2c4,465,0.025604160333641705,0.03518519177439013,selected_causal_method
MATR,MATR/MATR_b2c40,524,0.029998106316826256,0.03682949724871351,selected_causal_method
MATR,MATR/MATR_b2c41,446,0.036127771496761905,0.040509648850540377,selected_causal_method
MATR,MATR/MATR_b2c42,486,0.03515868461230907,0.03975931314454177,selected_causal_method
MATR,MATR/MATR_b2c43,481,0.03631114625966191,0.039944257237797966,selected_causal_method
MATR,MATR/MATR_b2c44,472,0.03927198669418309,0.04268585737567539,selected_causal_method
MATR,MATR/MATR_b2c45,508,0.03402083602654143,0.039055545516197644,selected_causal_method
MATR,MATR/MATR_b2c46,443,0.03921090772868474,0.042572851631118666,selected_causal_method
MATR,MATR/MATR_b2c47,739,0.03846128903403208,0.04081726006826168,selected_causal_method
MATR,MATR/MATR_b2c5,501,0.03479638229831793,0.04093126898660442,selected_causal_method
MATR,MATR/MATR_b2c6,539,0.019911834287609047,0.02923703843188758,selected_causal_method
MATR,MATR/MATR_b3c0,1002,0.03787403854657453,0.04091341430384531,selected_causal_method
MATR,MATR/MATR_b3c1,1056,0.048043501055310446,0.051482974204157476,selected_causal_method
MATR,MATR/MATR_b3c10,1071,0.0323063682779979,0.03522538222608381,selected_causal_method
MATR,MATR/MATR_b3c11,810,0.03254923100175751,0.03493483730223317,selected_causal_method
MATR,MATR/MATR_b3c12,925,0.04422741443402182,0.047377234528961594,selected_causal_method
MATR,MATR/MATR_b3c13,809,0.032397205540460286,0.03424226657667443,selected_causal_method
MATR,MATR/MATR_b3c14,851,0.04112157972967337,0.0439406902953184,selected_causal_method
MATR,MATR/MATR_b3c15,869,0.036268421899763,0.03833999785569542,selected_causal_method
MATR,MATR/MATR_b3c16,1631,0.037099564870413174,0.04115160606739265,selected_causal_method
MATR,MATR/MATR_b3c17,1308,0.050596746538543826,0.054896455909705544,selected_causal_method
MATR,MATR/MATR_b3c18,1139,0.04020762028781762,0.042905165047017885,selected_causal_method
MATR,MATR/MATR_b3c19,1148,0.04284052640669051,0.04641568290230159,selected_causal_method
MATR,MATR/MATR_b3c20,806,0.033100145692723466,0.03561272824996424,selected_causal_method
MATR,MATR/MATR_b3c21,765,0.024846558229385737,0.0262870179390525,selected_causal_method
MATR,MATR/MATR_b3c22,995,0.07064832913658961,0.07390084842816834,selected_causal_method
MATR,MATR/MATR_b3c24,818,0.03299909697807971,0.03509067035750881,selected_causal_method
MATR,MATR/MATR_b3c25,982,0.045183232817813716,0.04823605783812481,selected_causal_method
MATR,MATR/MATR_b3c26,1021,0.03984772396910369,0.04283200215183805,selected_causal_method
MATR,MATR/MATR_b3c27,843,0.04023512411979588,0.04256784219408283,selected_causal_method
MATR,MATR/MATR_b3c28,534,0.017983027908012726,0.02090143775375016,selected_causal_method
MATR,MATR/MATR_b3c29,851,0.03706234087477438,0.03935174786548808,selected_causal_method
MATR,MATR/MATR_b3c3,1108,0.04929393168037781,0.05308116551754375,selected_causal_method
MATR,MATR/MATR_b3c30,928,0.04554220645749708,0.049273492437119766,selected_causal_method
MATR,MATR/MATR_b3c31,724,0.048642428008659644,0.05228290090429961,selected_causal_method
MATR,MATR/MATR_b3c33,1277,0.04151937410333436,0.04500771682936868,selected_causal_method
MATR,MATR/MATR_b3c34,1151,0.04557566117933632,0.04891992472093418,selected_causal_method
MATR,MATR/MATR_b3c35,1086,0.035734462440210495,0.038356440024557126,selected_causal_method
MATR,MATR/MATR_b3c36,916,0.044098938350517335,0.04618417434564457,selected_causal_method
MATR,MATR/MATR_b3c38,1928,0.05379532367211975,0.05826617264191843,selected_causal_method
MATR,MATR/MATR_b3c39,1149,0.05185890001779177,0.054454488243402994,selected_causal_method
MATR,MATR/MATR_b3c4,1041,0.036358781024568756,0.03890617343671777,selected_causal_method
MATR,MATR/MATR_b3c40,789,0.03296816542232979,0.03473994143007168,selected_causal_method
MATR,MATR/MATR_b3c41,779,0.04061697459348138,0.043008282521097146,selected_causal_method
MATR,MATR/MATR_b3c44,933,0.04984969570772727,0.052956061962506705,selected_causal_method
MATR,MATR/MATR_b3c45,1794,0.04044546556762615,0.04463018752200661,selected_causal_method
MATR,MATR/MATR_b3c5,821,0.03767066856082038,0.03945420847025005,selected_causal_method
MATR,MATR/MATR_b3c6,660,0.01716976056950488,0.019948990671477377,selected_causal_method
MATR,MATR/MATR_b3c7,1829,0.042147607259443554,0.04701710544437319,selected_causal_method
MATR,MATR/MATR_b3c8,821,0.03367749382999975,0.03551240783019339,selected_causal_method
MATR,MATR/MATR_b3c9,1032,0.05388850257432813,0.0573291637244161,selected_causal_method
MATR,MATR/MATR_b4c0,977,0.04144140648282444,0.059709539268055334,selected_causal_method
MATR,MATR/MATR_b4c1,856,0.04254379872840294,0.05863867351840917,selected_causal_method
MATR,MATR/MATR_b4c10,1077,0.0725134121896,0.10640407738042928,selected_causal_method
MATR,MATR/MATR_b4c11,925,0.04715133796506342,0.05114341393660676,selected_causal_method
MATR,MATR/MATR_b4c12,893,0.05045592630578387,0.056498695093287685,selected_causal_method
MATR,MATR/MATR_b4c13,864,0.05454610217722621,0.0638941008189379,selected_causal_method
MATR,MATR/MATR_b4c14,762,0.08622010003917534,0.1077191345059874,selected_causal_method
MATR,MATR/MATR_b4c15,866,0.09456406209752535,0.12908701129408653,selected_causal_method
MATR,MATR/MATR_b4c16,978,0.07279017960240555,0.07754010584314615,selected_causal_method
MATR,MATR/MATR_b4c17,925,0.06644529287959192,0.07007482956392475,selected_causal_method
MATR,MATR/MATR_b4c18,1052,0.06138374008395212,0.0757179355387905,selected_causal_method
MATR,MATR/MATR_b4c19,1106,0.07414364284919628,0.07978105817542461,selected_causal_method
MATR,MATR/MATR_b4c2,779,0.04019885978832218,0.044943048344954044,selected_causal_method
MATR,MATR/MATR_b4c20,799,0.037580123822086316,0.0419209396796903,selected_causal_method
MATR,MATR/MATR_b4c21,898,0.05531382469467242,0.07858576046861128,selected_causal_method
MATR,MATR/MATR_b4c22,740,0.06992343145602602,0.07451839987300855,selected_causal_method
MATR,MATR/MATR_b4c23,1089,0.05913728918468441,0.06424480308126504,selected_causal_method
MATR,MATR/MATR_b4c24,1110,0.04727338048504608,0.0587681312045057,selected_causal_method
MATR,MATR/MATR_b4c25,562,0.08547414380551586,0.10447606253596717,selected_causal_method
MATR,MATR/MATR_b4c26,574,0.08202923366942586,0.10030358206068102,selected_causal_method
MATR,MATR/MATR_b4c27,558,0.06364643364698455,0.06920461102157649,selected_causal_method
MATR,MATR/MATR_b4c28,877,0.050604791814017454,0.05516032230885635,selected_causal_method
MATR,MATR/MATR_b4c29,951,0.044415959416324716,0.05000986736496109,selected_causal_method
MATR,MATR/MATR_b4c3,906,0.07260897436308593,0.08638102289916005,selected_causal_method
MATR,MATR/MATR_b4c30,714,0.044651929240822105,0.06244994341543246,selected_causal_method
MATR,MATR/MATR_b4c31,827,0.1520479185360799,0.22118547264750543,selected_causal_method
MATR,MATR/MATR_b4c32,834,0.06864813945929162,0.0736427580035295,selected_causal_method
MATR,MATR/MATR_b4c33,525,0.06507003541576462,0.06818312168038564,selected_causal_method
MATR,MATR/MATR_b4c34,992,0.04206627088204375,0.04855303147357467,selected_causal_method
MATR,MATR/MATR_b4c35,1126,0.04131328349530758,0.0468898674820628,selected_causal_method
MATR,MATR/MATR_b4c36,708,0.08355609130712358,0.09831572447766093,selected_causal_method
MATR,MATR/MATR_b4c37,1000,0.07313676144070436,0.08008744987576832,selected_causal_method
MATR,MATR/MATR_b4c38,1225,0.04770627196322246,0.0528033754782747,selected_causal_method
MATR,MATR/MATR_b4c39,756,0.07000038862043502,0.07418432606036804,selected_causal_method
MATR,MATR/MATR_b4c4,907,0.13968867437109717,0.20334239128107537,selected_causal_method
MATR,MATR/MATR_b4c40,1117,0.041819180849266384,0.046286001324662,selected_causal_method
MATR,MATR/MATR_b4c41,992,0.0672143313296524,0.0997540166844679,selected_causal_method
MATR,MATR/MATR_b4c42,910,0.062150419917051995,0.08411656722192308,selected_causal_method
MATR,MATR/MATR_b4c43,946,0.0717918330301921,0.11205660849724096,selected_causal_method
MATR,MATR/MATR_b4c44,1072,0.06322124748684987,0.07026749330500075,selected_causal_method
MATR,MATR/MATR_b4c5,1062,0.05836594145332358,0.07339113460307273,selected_causal_method
MATR,MATR/MATR_b4c6,772,0.06559635186766238,0.06991098322346972,selected_causal_method
MATR,MATR/MATR_b4c7,557,0.06871969667745428,0.07107913042564279,selected_causal_method
MATR,MATR/MATR_b4c8,713,0.03725321923898353,0.0428081179627468,selected_causal_method
MATR,MATR/MATR_b4c9,524,0.06907067632646097,0.07905427781879441,selected_causal_method
SDU,SDU/SDU_Battery_1,956,0.06921318614294625,0.0747828753373711,selected_causal_method
SDU,SDU/SDU_Battery_10,431,0.043117850089700004,0.0498382744193867,selected_causal_method
SDU,SDU/SDU_Battery_11,550,0.06371502406217033,0.0683671337755006,selected_causal_method
SDU,SDU/SDU_Battery_12,481,0.05312039792691311,0.05891956527797882,selected_causal_method
SDU,SDU/SDU_Battery_13,516,0.05317243790615978,0.05866842501113606,selected_causal_method
SDU,SDU/SDU_Battery_14,506,0.04929928026195735,0.0542253772611852,selected_causal_method
SDU,SDU/SDU_Battery_15,581,0.06320259765925194,0.0698016948668115,selected_causal_method
SDU,SDU/SDU_Battery_16,581,0.05756871951910684,0.06274924660021945,selected_causal_method
SDU,SDU/SDU_Battery_17,405,0.05191106020722114,0.0578775901343833,selected_causal_method
SDU,SDU/SDU_Battery_18,436,0.052780449790780094,0.06009761787655917,selected_causal_method
SDU,SDU/SDU_Battery_19,411,0.04677618851587448,0.05239924816170468,selected_causal_method
SDU,SDU/SDU_Battery_2,890,0.07203582962474112,0.07828703168443411,selected_causal_method
SDU,SDU/SDU_Battery_20,411,0.047711248319388715,0.05339716771484505,selected_causal_method
SDU,SDU/SDU_Battery_21,481,0.035888220624730134,0.03931259886724314,selected_causal_method
SDU,SDU/SDU_Battery_22,486,0.05294490211378632,0.0593328293636947,selected_causal_method
SDU,SDU/SDU_Battery_23,481,0.07523698734812236,0.08132864030249051,selected_causal_method
SDU,SDU/SDU_Battery_24,436,0.06011334014532964,0.06470669026644697,selected_causal_method
SDU,SDU/SDU_Battery_25,436,0.05892672113497601,0.06333891573295138,selected_causal_method
SDU,SDU/SDU_Battery_26,541,0.09825494511389525,0.10756844602262755,selected_causal_method
SDU,SDU/SDU_Battery_27,486,0.0745151703598128,0.08276377621537792,selected_causal_method
SDU,SDU/SDU_Battery_28,456,0.06527855695315608,0.07272290237609903,selected_causal_method
SDU,SDU/SDU_Battery_29,486,0.06641678983566367,0.07356320889234874,selected_causal_method
SDU,SDU/SDU_Battery_3,851,0.052996798186177856,0.05665919273729034,selected_causal_method
SDU,SDU/SDU_Battery_30,441,0.05732304267144061,0.061462379596978575,selected_causal_method
SDU,SDU/SDU_Battery_31,176,0.051945987763463375,0.06245524748071914,selected_causal_method
SDU,SDU/SDU_Battery_32,121,0.061404363363660036,0.07541632667674228,selected_causal_method
SDU,SDU/SDU_Battery_33,191,0.0477788251179132,0.05613301875519438,selected_causal_method
SDU,SDU/SDU_Battery_34,161,0.057638028811389366,0.06896061272857468,selected_causal_method
SDU,SDU/SDU_Battery_35,151,0.06050135345558963,0.07148191727118777,selected_causal_method
SDU,SDU/SDU_Battery_36,136,0.05878065144008121,0.07022401684750215,selected_causal_method
SDU,SDU/SDU_Battery_37,146,0.057184720411964644,0.06989320936017973,selected_causal_method
SDU,SDU/SDU_Battery_38,106,0.053976427217977976,0.06567646698809046,selected_causal_method
SDU,SDU/SDU_Battery_39,71,0.0749149057999399,0.08527852268651882,selected_causal_method
SDU,SDU/SDU_Battery_4,881,0.06577494703549543,0.07192000142068213,selected_causal_method
SDU,SDU/SDU_Battery_40,66,0.07360029440833352,0.08310429286137347,selected_causal_method
SDU,SDU/SDU_Battery_41,86,0.06751474001805717,0.07754480069992047,selected_causal_method
SDU,SDU/SDU_Battery_42,71,0.06836646846719431,0.078973522733171,selected_causal_method
SDU,SDU/SDU_Battery_43,71,0.07506793615845865,0.08621791391603213,selected_causal_method
SDU,SDU/SDU_Battery_44,61,0.06936506696685556,0.08015508597070477,selected_causal_method
SDU,SDU/SDU_Battery_45,1116,0.07783430407014304,0.0841004440346898,selected_causal_method
SDU,SDU/SDU_Battery_46,1071,0.0747053732123192,0.0799006333973303,selected_causal_method
SDU,SDU/SDU_Battery_47,1121,0.07962757984305686,0.08590354460422467,selected_causal_method
SDU,SDU/SDU_Battery_48,1054,0.07361186253592299,0.07814266271664516,selected_causal_method
SDU,SDU/SDU_Battery_49,1346,0.07705648669133189,0.08370615850872044,selected_causal_method
SDU,SDU/SDU_Battery_5,1051,0.061516622142536344,0.06774615989150491,selected_causal_method
SDU,SDU/SDU_Battery_50,1409,0.07987671967284611,0.08697899226454694,selected_causal_method
SDU,SDU/SDU_Battery_51,1421,0.07704664206015768,0.08391291049617672,selected_causal_method
SDU,SDU/SDU_Battery_52,1246,0.07402479410917301,0.08009997780075188,selected_causal_method
SDU,SDU/SDU_Battery_53,121,0.05271126249956952,0.06147104059078448,selected_causal_method
SDU,SDU/SDU_Battery_54,191,0.044936338785877494,0.05134286824405324,selected_causal_method
SDU,SDU/SDU_Battery_55,126,0.05179574783268725,0.05957003093264695,selected_causal_method
SDU,SDU/SDU_Battery_56,141,0.05182764337398897,0.05931703579503711,selected_causal_method
SDU,SDU/SDU_Battery_57,86,0.051137123968936805,0.06170048902928268,selected_causal_method
SDU,SDU/SDU_Battery_58,71,0.06440403023556071,0.0811892862151555,selected_causal_method
SDU,SDU/SDU_Battery_59,86,0.05480860150057268,0.06615576491801124,selected_causal_method
SDU,SDU/SDU_Battery_6,1111,0.07257999071865068,0.0789746194054999,selected_causal_method
SDU,SDU/SDU_Battery_60,81,0.05330044172113499,0.06446255384512407,selected_causal_method
SDU,SDU/SDU_Battery_61,391,0.07111370108976073,0.07495647442227071,selected_causal_method
SDU,SDU/SDU_Battery_62,431,0.07663424784967801,0.08094128863386833,selected_causal_method
SDU,SDU/SDU_Battery_63,361,0.037032922642446404,0.03931779947655098,selected_causal_method
SDU,SDU/SDU_Battery_64,411,0.0642468445786859,0.07049653726298519,selected_causal_method
SDU,SDU/SDU_Battery_65,230,0.030576664325312704,0.03356709775281894,selected_causal_method
SDU,SDU/SDU_Battery_66,271,0.02014649936458739,0.023942471234845438,selected_causal_method
SDU,SDU/SDU_Battery_67,181,0.04725517951835622,0.0599542312923428,selected_causal_method
SDU,SDU/SDU_Battery_68,191,0.0452781331644534,0.056068369690562794,selected_causal_method
SDU,SDU/SDU_Battery_69,71,0.07056549918933645,0.08411886003411154,selected_causal_method
SDU,SDU/SDU_Battery_7,1041,0.07523200466315468,0.08169629068875721,selected_causal_method
SDU,SDU/SDU_Battery_70,106,0.06258605684037889,0.07276508055816278,selected_causal_method
SDU,SDU/SDU_Battery_71,81,0.07654268183631711,0.09024808616388678,selected_causal_method
SDU,SDU/SDU_Battery_72,81,0.07651439557831669,0.08917435862095949,selected_causal_method
SDU,SDU/SDU_Battery_73,1175,0.09865986657508691,0.10705700217342076,selected_causal_method
SDU,SDU/SDU_Battery_74,1315,0.10426434262152441,0.11223809154863112,selected_causal_method
SDU,SDU/SDU_Battery_75,950,0.09665844825795195,0.10685572931235118,selected_causal_method
SDU,SDU/SDU_Battery_76,1120,0.08603460320502813,0.09371224007667661,selected_causal_method
SDU,SDU/SDU_Battery_77,1066,0.08375071456486997,0.09120339989095445,selected_causal_method
SDU,SDU/SDU_Battery_78,1021,0.08119369022104435,0.08812318048000739,selected_causal_method
SDU,SDU/SDU_Battery_79,1076,0.0881315629305398,0.09552254532260891,selected_causal_method
SDU,SDU/SDU_Battery_8,706,0.04731390197340091,0.050241865962134834,selected_causal_method
SDU,SDU/SDU_Battery_80,1060,0.08419954246557931,0.09146609230308819,selected_causal_method
SDU,SDU/SDU_Battery_81,1186,0.09112682816846839,0.09854446879549787,selected_causal_method
SDU,SDU/SDU_Battery_82,1140,0.08696968519306718,0.09444008941954639,selected_causal_method
SDU,SDU/SDU_Battery_83,1195,0.08356211899331016,0.08821390141980827,selected_causal_method
SDU,SDU/SDU_Battery_84,1131,0.08123219959482322,0.08615966975423635,selected_causal_method
SDU,SDU/SDU_Battery_85,1201,0.09137250874355055,0.09648895922600143,selected_causal_method
SDU,SDU/SDU_Battery_86,1036,0.08239008389665128,0.08760820667457377,selected_causal_method
SDU,SDU/SDU_Battery_9,411,0.03596488398956472,0.04170300505409403,selected_causal_method
MATR,MATR/MATR_b1c0,1843,0.08178771105027038,0.08948089646413732,sequence_transformer_candidate
MATR,MATR/MATR_b1c1,2153,0.05435670443035414,0.060710460310252845,sequence_transformer_candidate
MATR,MATR/MATR_b1c11,781,0.04450777400702287,0.04722215836663677,sequence_transformer_candidate
MATR,MATR/MATR_b1c14,873,0.06557225327121331,0.0688141772526678,sequence_transformer_candidate
MATR,MATR/MATR_b1c15,712,0.0649837230168451,0.06778846261402215,sequence_transformer_candidate
MATR,MATR/MATR_b1c16,855,0.07012199470503966,0.07319232765167467,sequence_transformer_candidate
MATR,MATR/MATR_b1c17,850,0.07041381999500364,0.07383549135989764,sequence_transformer_candidate
MATR,MATR/MATR_b1c18,683,0.04858610530669063,0.05627202397111373,sequence_transformer_candidate
MATR,MATR/MATR_b1c19,781,0.0670953166609318,0.07036831503275257,sequence_transformer_candidate
MATR,MATR/MATR_b1c2,2229,0.05470775523826604,0.060463877034529774,sequence_transformer_candidate
MATR,MATR/MATR_b1c20,526,0.05001228527871808,0.054867378600111094,sequence_transformer_candidate
MATR,MATR/MATR_b1c21,552,0.06214073555569268,0.06588962471267729,sequence_transformer_candidate
MATR,MATR/MATR_b1c23,1007,0.035650906567197264,0.03922172423936161,sequence_transformer_candidate
MATR,MATR/MATR_b1c24,1010,0.035806214722665305,0.05095456624181828,sequence_transformer_candidate
MATR,MATR/MATR_b1c25,847,0.040509618326800986,0.045293032779195795,sequence_transformer_candidate
MATR,MATR/MATR_b1c26,863,0.04024059013932246,0.04870628097240343,sequence_transformer_candidate
MATR,MATR/MATR_b1c27,835,0.05761630868946668,0.06087101004039256,sequence_transformer_candidate
MATR,MATR/MATR_b1c28,853,0.08312926332971408,0.08928880882146879,sequence_transformer_candidate
MATR,MATR/MATR_b1c29,910,0.08417720671243537,0.09042857880798776,sequence_transformer_candidate
MATR,MATR/MATR_b1c3,1427,0.0339429397769027,0.048007883074966055,sequence_transformer_candidate
MATR,MATR/MATR_b1c30,701,0.07796751301130184,0.0810641492756645,sequence_transformer_candidate
MATR,MATR/MATR_b1c31,869,0.08025799325277932,0.0836379302576334,sequence_transformer_candidate
MATR,MATR/MATR_b1c32,724,0.09809284338115859,0.1029986524442412,sequence_transformer_candidate
MATR,MATR/MATR_b1c33,750,0.10236481268477947,0.10863037209003698,sequence_transformer_candidate
MATR,MATR/MATR_b1c34,735,0.07076227721066189,0.09008098615610803,sequence_transformer_candidate
MATR,MATR/MATR_b1c35,695,0.06885566052144548,0.08703753782208315,sequence_transformer_candidate
MATR,MATR/MATR_b1c36,697,0.09070370169040413,0.10953170898709205,sequence_transformer_candidate
MATR,MATR/MATR_b1c37,640,0.08853326449995441,0.10827690777820617,sequence_transformer_candidate
MATR,MATR/MATR_b1c38,610,0.088940801143483,0.10807855819945011,sequence_transformer_candidate
MATR,MATR/MATR_b1c39,618,0.10787683443612262,0.12083469369127403,sequence_transformer_candidate
MATR,MATR/MATR_b1c4,1702,0.029108984976263696,0.04179664743382835,sequence_transformer_candidate
MATR,MATR/MATR_b1c40,959,0.02940650097380413,0.06916435942456466,sequence_transformer_candidate
MATR,MATR/MATR_b1c41,1044,0.03717231602237881,0.09444517340172916,sequence_transformer_candidate
MATR,MATR/MATR_b1c42,695,0.08724791950690976,0.13310409748470728,sequence_transformer_candidate
MATR,MATR/MATR_b1c43,644,0.06723715712134944,0.10633504336000804,sequence_transformer_candidate
MATR,MATR/MATR_b1c44,608,0.18545104166135706,0.2350456107568935,sequence_transformer_candidate
MATR,MATR/MATR_b1c45,592,0.16978235016497867,0.21560494549837866,sequence_transformer_candidate
MATR,MATR/MATR_b1c5,1067,0.01887314093214567,0.028026456191735875,sequence_transformer_candidate
MATR,MATR/MATR_b1c6,629,0.031090756646262915,0.03466059174253614,sequence_transformer_candidate
MATR,MATR/MATR_b1c7,863,0.034027069884997374,0.040224055087947984,sequence_transformer_candidate
MATR,MATR/MATR_b1c9,1046,0.04015629515213655,0.04303080171948613,sequence_transformer_candidate
MATR,MATR/MATR_b2c0,320,0.0579470107952076,0.06817209387544824,sequence_transformer_candidate
MATR,MATR/MATR_b2c1,164,0.0687966777448867,0.09092851289224935,sequence_transformer_candidate
MATR,MATR/MATR_b2c10,590,0.0329159412075164,0.04675754842478685,sequence_transformer_candidate
MATR,MATR/MATR_b2c11,499,0.03341156987442816,0.051003952630161054,sequence_transformer_candidate
MATR,MATR/MATR_b2c12,484,0.042526371277898656,0.0661792369745996,sequence_transformer_candidate
MATR,MATR/MATR_b2c13,514,0.049195710329770846,0.07559658544895984,sequence_transformer_candidate
MATR,MATR/MATR_b2c14,503,0.036648938820691916,0.04859339875367142,sequence_transformer_candidate
MATR,MATR/MATR_b2c17,519,0.04520289985117479,0.06236199909624405,sequence_transformer_candidate
MATR,MATR/MATR_b2c18,517,0.03222327043725754,0.05697195145399003,sequence_transformer_candidate
MATR,MATR/MATR_b2c19,483,0.036194411392356435,0.05236592150165156,sequence_transformer_candidate
MATR,MATR/MATR_b2c2,458,0.042499176138963805,0.053184550361113574,sequence_transformer_candidate
MATR,MATR/MATR_b2c20,525,0.03777453896727198,0.05151264868014697,sequence_transformer_candidate
MATR,MATR/MATR_b2c21,514,0.03464099275207935,0.05140606170171569,sequence_transformer_candidate
MATR,MATR/MATR_b2c22,534,0.034294909443674734,0.05027699094933071,sequence_transformer_candidate
MATR,MATR/MATR_b2c23,556,0.029431045708563655,0.04991024908762073,sequence_transformer_candidate
MATR,MATR/MATR_b2c24,518,0.03787140936256104,0.04824022268669326,sequence_transformer_candidate
MATR,MATR/MATR_b2c25,481,0.033281411037237314,0.04657814289379638,sequence_transformer_candidate
MATR,MATR/MATR_b2c26,492,0.0346615925811749,0.049522325241496405,sequence_transformer_candidate
MATR,MATR/MATR_b2c27,489,0.03739575827727418,0.04854660758565318,sequence_transformer_candidate
MATR,MATR/MATR_b2c28,535,0.04313888332460898,0.05279521344396069,sequence_transformer_candidate
MATR,MATR/MATR_b2c29,516,0.04563631550135024,0.05241588861884678,sequence_transformer_candidate
MATR,MATR/MATR_b2c3,355,0.04659158646169225,0.0630750861432289,sequence_transformer_candidate
MATR,MATR/MATR_b2c30,501,0.03723422742639553,0.04705944028951982,sequence_transformer_candidate
MATR,MATR/MATR_b2c31,513,0.04494509521127398,0.05112899299950424,sequence_transformer_candidate
MATR,MATR/MATR_b2c32,538,0.04643801545963238,0.053633469187567576,sequence_transformer_candidate
MATR,MATR/MATR_b2c33,540,0.05613667128191646,0.06081035409375912,sequence_transformer_candidate
MATR,MATR/MATR_b2c34,520,0.0570010804888472,0.06088962032944285,sequence_transformer_candidate
MATR,MATR/MATR_b2c35,480,0.05147628815998449,0.05641572886280374,sequence_transformer_candidate
MATR,MATR/MATR_b2c36,554,0.04944198474107044,0.054458481734252905,sequence_transformer_candidate
MATR,MATR/MATR_b2c37,496,0.056585337209449804,0.06046945882238596,sequence_transformer_candidate
MATR,MATR/MATR_b2c38,481,0.06029407195074175,0.06367984770675991,sequence_transformer_candidate
MATR,MATR/MATR_b2c39,474,0.06912581903595144,0.07279161611391967,sequence_transformer_candidate
MATR,MATR/MATR_b2c4,465,0.03600312537856089,0.06032569323763542,sequence_transformer_candidate
MATR,MATR/MATR_b2c40,524,0.04305752713137299,0.05565589679233629,sequence_transformer_candidate
MATR,MATR/MATR_b2c41,446,0.06878434817968435,0.0721832274689913,sequence_transformer_candidate
MATR,MATR/MATR_b2c42,486,0.04608371760827809,0.052302903429136995,sequence_transformer_candidate
