domain,cell_id,method,rows,mae,rmse,trajectory_increase_fraction,maximum_predicted_increase
HUST,HUST/HUST_6-2,pchp_raw_pooled,1903,0.04494084088216664,0.04952764456437177,0.0,0.0
HUST,HUST/HUST_6-3,pchp_raw_pooled,1799,0.037998903786697166,0.045243184871290726,0.0,0.0
HUST,HUST/HUST_6-4,pchp_raw_pooled,1712,0.02732020227412482,0.04081499460220588,0.0,0.0
HUST,HUST/HUST_6-5,pchp_raw_pooled,2173,0.034165387138604765,0.04388419556951848,0.0,0.0
HUST,HUST/HUST_6-6,pchp_raw_pooled,2463,0.049816999582162784,0.054002861050934894,0.0,0.0
HUST,HUST/HUST_6-8,pchp_raw_pooled,2445,0.03690886239825377,0.05433923052548609,0.0,0.0
HUST,HUST/HUST_7-1,pchp_raw_pooled,1685,0.03423872690393693,0.050069513999315016,0.0,0.0
HUST,HUST/HUST_7-2,pchp_raw_pooled,2025,0.03887221067349739,0.05409052650628935,0.0,0.0
HUST,HUST/HUST_7-3,pchp_raw_pooled,1290,0.023803814805909734,0.03585961894605232,0.0,0.0
HUST,HUST/HUST_7-4,pchp_raw_pooled,1388,0.024701832978248395,0.03570254628158544,0.0,0.0
HUST,HUST/HUST_7-5,pchp_raw_pooled,1868,0.03448405911843257,0.043615961152239806,0.0,0.0
HUST,HUST/HUST_7-6,pchp_raw_pooled,1414,0.025099025070817235,0.03739269953549053,0.0,0.0
HUST,HUST/HUST_7-7,pchp_raw_pooled,1680,0.027493073627786132,0.039385360965035705,0.0,0.0
HUST,HUST/HUST_7-8,pchp_raw_pooled,1933,0.03667489048480029,0.04333347770903372,0.0,0.0
HUST,HUST/HUST_8-1,pchp_raw_pooled,1303,0.024620163982857407,0.03708822712705068,0.0,0.0
HUST,HUST/HUST_8-2,pchp_raw_pooled,2036,0.0287046108367717,0.045203321838744974,0.0,0.0
HUST,HUST/HUST_8-3,pchp_raw_pooled,2285,0.03706823332702549,0.04450454998736807,0.0,0.0
HUST,HUST/HUST_8-4,pchp_raw_pooled,1880,0.028735777362682367,0.040388193173493375,0.0,0.0
HUST,HUST/HUST_8-5,pchp_raw_pooled,1343,0.02526901367695868,0.03653226946815438,0.0,0.0
HUST,HUST/HUST_8-6,pchp_raw_pooled,2360,0.033026489999840716,0.05023278757827702,0.0,0.0
HUST,HUST/HUST_8-7,pchp_raw_pooled,2042,0.03217487484097351,0.0431803825255644,0.0,0.0
HUST,HUST/HUST_8-8,pchp_raw_pooled,1674,0.03644349702473299,0.045036876071314985,0.0,0.0
HUST,HUST/HUST_9-1,pchp_raw_pooled,2052,0.04060419145919269,0.052424775228451216,0.0,0.0
HUST,HUST/HUST_9-2,pchp_raw_pooled,2138,0.036911403168346915,0.044520717977686926,0.0,0.0
HUST,HUST/HUST_9-3,pchp_raw_pooled,1900,0.039011095873862554,0.0483927996750467,0.0,0.0
HUST,HUST/HUST_9-4,pchp_raw_pooled,1970,0.03940261677678098,0.049764076894830124,0.0,0.0
HUST,HUST/HUST_9-5,pchp_raw_pooled,2163,0.037495691153752744,0.047064747474112684,0.0,0.0
HUST,HUST/HUST_9-6,pchp_raw_pooled,1737,0.03684826488304254,0.04889928422156657,0.0,0.0
HUST,HUST/HUST_9-7,pchp_raw_pooled,2007,0.037797952137732696,0.045893592684531165,0.0,0.0
HUST,HUST/HUST_9-8,pchp_raw_pooled,2303,0.03863472623795977,0.0448132234289034,0.0,0.0
MATR,MATR/MATR_b1c0,pchp_raw_pooled,1843,0.051203843824759065,0.05707235983148293,0.0,0.0
MATR,MATR/MATR_b1c1,pchp_raw_pooled,2153,0.059874455198167635,0.06521075725747635,0.0,0.0
MATR,MATR/MATR_b1c11,pchp_raw_pooled,781,0.07925147674743196,0.08435058706909207,0.0,0.0
MATR,MATR/MATR_b1c14,pchp_raw_pooled,873,0.07943286211312718,0.08511963480095462,0.0,0.0
MATR,MATR/MATR_b1c15,pchp_raw_pooled,712,0.07493693700308499,0.07973669810325643,0.0,0.0
MATR,MATR/MATR_b1c16,pchp_raw_pooled,855,0.06607218146843492,0.07083498380270413,0.0,0.0
MATR,MATR/MATR_b1c17,pchp_raw_pooled,850,0.06617672957134527,0.07105447723672212,0.0,0.0
MATR,MATR/MATR_b1c18,pchp_raw_pooled,683,0.05348261992761744,0.055393598187518635,0.0,0.0
MATR,MATR/MATR_b1c19,pchp_raw_pooled,781,0.06459884305210331,0.06863093248648357,0.0,0.0
MATR,MATR/MATR_b1c2,pchp_raw_pooled,2229,0.0591802317703099,0.0645246356701201,0.0,0.0
MATR,MATR/MATR_b1c20,pchp_raw_pooled,526,0.0334555522433229,0.036419868736055745,0.0,0.0
MATR,MATR/MATR_b1c21,pchp_raw_pooled,552,0.04494565661753117,0.047466737574957035,0.0,0.0
MATR,MATR/MATR_b1c23,pchp_raw_pooled,1007,0.0849841642551969,0.09046536171383388,0.0,0.0
MATR,MATR/MATR_b1c24,pchp_raw_pooled,1010,0.09976203430622689,0.10442300826932545,0.0,0.0
MATR,MATR/MATR_b1c25,pchp_raw_pooled,847,0.09201867232881522,0.09738963360143278,0.0,0.0
MATR,MATR/MATR_b1c26,pchp_raw_pooled,863,0.07225836182405866,0.07711744913173237,0.0,0.0
MATR,MATR/MATR_b1c27,pchp_raw_pooled,835,0.07652918064723793,0.08143978738793667,0.0,0.0
MATR,MATR/MATR_b1c28,pchp_raw_pooled,853,0.08959480501898703,0.09506804032422139,0.0,0.0
MATR,MATR/MATR_b1c29,pchp_raw_pooled,910,0.09250680507251889,0.09759202100340117,0.0,0.0
MATR,MATR/MATR_b1c3,pchp_raw_pooled,1427,0.05911831967345057,0.06486148939468336,0.0,0.0
MATR,MATR/MATR_b1c30,pchp_raw_pooled,701,0.07031911313558688,0.07439582306567696,0.0,0.0
MATR,MATR/MATR_b1c31,pchp_raw_pooled,869,0.0742576753202893,0.07912717391307,0.0,0.0
MATR,MATR/MATR_b1c32,pchp_raw_pooled,724,0.07900465979844042,0.08316064672649769,0.0,0.0
MATR,MATR/MATR_b1c33,pchp_raw_pooled,750,0.07790471798607186,0.0822946272696,0.0,0.0
MATR,MATR/MATR_b1c34,pchp_raw_pooled,735,0.08610952724009667,0.09102460246487959,0.0,0.0
MATR,MATR/MATR_b1c35,pchp_raw_pooled,695,0.08305559950604618,0.08802767454434489,0.0,0.0
MATR,MATR/MATR_b1c36,pchp_raw_pooled,697,0.08754993611271368,0.09268822603965599,0.0,0.0
MATR,MATR/MATR_b1c37,pchp_raw_pooled,640,0.08430554312646144,0.08870166940811687,0.0,0.0
MATR,MATR/MATR_b1c38,pchp_raw_pooled,610,0.06990514857406122,0.07356542137336433,0.0,0.0
MATR,MATR/MATR_b1c39,pchp_raw_pooled,618,0.07002369535055554,0.07400080222881975,0.0,0.0
MATR,MATR/MATR_b1c4,pchp_raw_pooled,1702,0.061651484587449346,0.06724166671972094,0.0,0.0
MATR,MATR/MATR_b1c40,pchp_raw_pooled,959,0.09177769708097672,0.09744406320546584,0.0,0.0
MATR,MATR/MATR_b1c41,pchp_raw_pooled,1044,0.09661205073661867,0.10166978757409877,0.0,0.0
MATR,MATR/MATR_b1c42,pchp_raw_pooled,695,0.07348012606535761,0.07847250730104768,0.0,0.0
MATR,MATR/MATR_b1c43,pchp_raw_pooled,644,0.07183732139543206,0.07611571555442091,0.0,0.0
MATR,MATR/MATR_b1c44,pchp_raw_pooled,608,0.06584240307605387,0.07073309674182249,0.0,0.0
MATR,MATR/MATR_b1c45,pchp_raw_pooled,592,0.06623726553070623,0.07092818147574945,0.0,0.0
MATR,MATR/MATR_b1c5,pchp_raw_pooled,1067,0.05720331649424868,0.06152378698827295,0.0,0.0
MATR,MATR/MATR_b1c6,pchp_raw_pooled,629,0.043621978922877176,0.045909169878241195,0.0,0.0
MATR,MATR/MATR_b1c7,pchp_raw_pooled,863,0.04789036877463613,0.051468471608019734,0.0,0.0
MATR,MATR/MATR_b1c9,pchp_raw_pooled,1046,0.07310767988894515,0.07859601339051003,0.0,0.0
MATR,MATR/MATR_b2c0,pchp_raw_pooled,320,0.033157747945971,0.03955500781086937,0.0,0.0
MATR,MATR/MATR_b2c1,pchp_raw_pooled,164,0.04913965881363721,0.06381007783408199,0.0,0.0
MATR,MATR/MATR_b2c10,pchp_raw_pooled,590,0.032322623342169114,0.03688183841705214,0.0,0.0
MATR,MATR/MATR_b2c11,pchp_raw_pooled,499,0.03343665238516062,0.0397318421180033,0.0,0.0
MATR,MATR/MATR_b2c12,pchp_raw_pooled,484,0.028184500331369055,0.037782029192566804,0.0,0.0
MATR,MATR/MATR_b2c13,pchp_raw_pooled,514,0.03336794605125159,0.04207740107838147,0.0,0.0
MATR,MATR/MATR_b2c14,pchp_raw_pooled,503,0.04079473874638318,0.04548932054114495,0.0,0.0
MATR,MATR/MATR_b2c17,pchp_raw_pooled,519,0.03854942823626923,0.04343289821772923,0.0,0.0
MATR,MATR/MATR_b2c18,pchp_raw_pooled,517,0.030410282867272004,0.03713421205767303,0.0,0.0
MATR,MATR/MATR_b2c19,pchp_raw_pooled,483,0.021143288865809778,0.029250956644741446,0.0,0.0
MATR,MATR/MATR_b2c2,pchp_raw_pooled,458,0.05065447854883003,0.054271473818661674,0.0,0.0
MATR,MATR/MATR_b2c20,pchp_raw_pooled,525,0.04071007270477997,0.045966900889988865,0.0,0.0
MATR,MATR/MATR_b2c21,pchp_raw_pooled,514,0.0328801320405456,0.03969840690720986,0.0,0.0
MATR,MATR/MATR_b2c22,pchp_raw_pooled,534,0.03933740919287576,0.04418266544435404,0.0,0.0
MATR,MATR/MATR_b2c23,pchp_raw_pooled,556,0.03408515957276573,0.03921464697958776,0.0,0.0
MATR,MATR/MATR_b2c24,pchp_raw_pooled,518,0.036542127235651374,0.041163681694207616,0.0,0.0
MATR,MATR/MATR_b2c25,pchp_raw_pooled,481,0.027950126918362354,0.035581265997859955,0.0,0.0
MATR,MATR/MATR_b2c26,pchp_raw_pooled,492,0.03122096945058373,0.03842927380011988,0.0,0.0
MATR,MATR/MATR_b2c27,pchp_raw_pooled,489,0.0386084022502522,0.0431010773445148,0.0,0.0
MATR,MATR/MATR_b2c28,pchp_raw_pooled,535,0.03815297479991075,0.04314947710685278,0.0,0.0
MATR,MATR/MATR_b2c29,pchp_raw_pooled,516,0.04631424552250312,0.04994203126216626,0.0,0.0
MATR,MATR/MATR_b2c3,pchp_raw_pooled,355,0.03458009464992485,0.042656050971847,0.0,0.0
MATR,MATR/MATR_b2c30,pchp_raw_pooled,501,0.040229480742184735,0.04402117568617718,0.0,0.0
MATR,MATR/MATR_b2c31,pchp_raw_pooled,513,0.043682736802852846,0.047460125963917923,0.0,0.0
MATR,MATR/MATR_b2c32,pchp_raw_pooled,538,0.04502028104594651,0.04810597311608544,0.0,0.0
MATR,MATR/MATR_b2c33,pchp_raw_pooled,540,0.048897051625537376,0.052218867919633864,0.0,0.0
MATR,MATR/MATR_b2c34,pchp_raw_pooled,520,0.049754141252962535,0.052595311825559175,0.0,0.0
MATR,MATR/MATR_b2c35,pchp_raw_pooled,480,0.04516284161304698,0.04824540379569528,0.0,0.0
MATR,MATR/MATR_b2c36,pchp_raw_pooled,554,0.0470759324707817,0.04990943152838587,0.0,0.0
MATR,MATR/MATR_b2c37,pchp_raw_pooled,496,0.048263658413593764,0.05132626721528348,0.0,0.0
MATR,MATR/MATR_b2c38,pchp_raw_pooled,481,0.046286137475988996,0.049062621854459185,0.0,0.0
MATR,MATR/MATR_b2c39,pchp_raw_pooled,474,0.05053106039905617,0.05353115597858422,0.0,0.0
MATR,MATR/MATR_b2c4,pchp_raw_pooled,465,0.03102281812206067,0.03878149372938651,0.0,0.0
MATR,MATR/MATR_b2c40,pchp_raw_pooled,524,0.03528022269573716,0.04021090532933358,0.0,0.0
MATR,MATR/MATR_b2c41,pchp_raw_pooled,446,0.04042111759675532,0.043882651889227506,0.0,0.0
MATR,MATR/MATR_b2c42,pchp_raw_pooled,486,0.04004220727810086,0.042949460154445465,0.0,0.0
MATR,MATR/MATR_b2c43,pchp_raw_pooled,481,0.04085903154052427,0.04330658299047971,0.0,0.0
MATR,MATR/MATR_b2c44,pchp_raw_pooled,472,0.04297869932608586,0.04523255379346653,0.0,0.0
MATR,MATR/MATR_b2c45,pchp_raw_pooled,508,0.04159866447320133,0.04490967532677679,0.0,0.0
MATR,MATR/MATR_b2c46,pchp_raw_pooled,443,0.042605968214362314,0.04505693649989838,0.0,0.0
MATR,MATR/MATR_b2c47,pchp_raw_pooled,739,0.04114650023311512,0.04339451958304667,0.0,0.0
MATR,MATR/MATR_b2c5,pchp_raw_pooled,501,0.04124260943427372,0.045316380968775376,0.0,0.0
MATR,MATR/MATR_b2c6,pchp_raw_pooled,539,0.020052809260154448,0.029394306118734226,0.0,0.0
MATR,MATR/MATR_b3c0,pchp_raw_pooled,1002,0.03775943839531992,0.04083394986077106,0.0,0.0
MATR,MATR/MATR_b3c1,pchp_raw_pooled,1056,0.048362869047626766,0.0517465411450949,0.0,0.0
MATR,MATR/MATR_b3c10,pchp_raw_pooled,1071,0.04267911251438015,0.04713084802752889,0.0,0.0
MATR,MATR/MATR_b3c11,pchp_raw_pooled,810,0.032911081311176954,0.03519900717916449,0.0,0.0
MATR,MATR/MATR_b3c12,pchp_raw_pooled,925,0.0456124782744237,0.04890920410167221,0.0,0.0
MATR,MATR/MATR_b3c13,pchp_raw_pooled,809,0.03305663900236981,0.03485989253229683,0.0,0.0
MATR,MATR/MATR_b3c14,pchp_raw_pooled,851,0.04188793625699649,0.04468608212575722,0.0,0.0
MATR,MATR/MATR_b3c15,pchp_raw_pooled,869,0.03875175328895565,0.04135731415265392,0.0,0.0
MATR,MATR/MATR_b3c16,pchp_raw_pooled,1631,0.05158872364932987,0.05699097674005924,0.0,0.0
MATR,MATR/MATR_b3c17,pchp_raw_pooled,1308,0.05086704238609274,0.05513056924034296,0.0,0.0
MATR,MATR/MATR_b3c18,pchp_raw_pooled,1139,0.04168721990147793,0.044714583260218745,0.0,0.0
MATR,MATR/MATR_b3c19,pchp_raw_pooled,1148,0.045774634645746555,0.049671108296966894,0.0,0.0
MATR,MATR/MATR_b3c20,pchp_raw_pooled,806,0.03304900818919878,0.035572293842993825,0.0,0.0
MATR,MATR/MATR_b3c21,pchp_raw_pooled,765,0.024334059626757335,0.02568317160159823,0.0,0.0
MATR,MATR/MATR_b3c22,pchp_raw_pooled,995,0.07449998561824858,0.07814685788590216,0.0,0.0
MATR,MATR/MATR_b3c24,pchp_raw_pooled,818,0.032937741695673796,0.03503658744756735,0.0,0.0
MATR,MATR/MATR_b3c25,pchp_raw_pooled,982,0.05026562096253003,0.053472750866624376,0.0,0.0
MATR,MATR/MATR_b3c26,pchp_raw_pooled,1021,0.04327118702483755,0.04679768311074207,0.0,0.0
MATR,MATR/MATR_b3c27,pchp_raw_pooled,843,0.04136010565949992,0.04387140775852931,0.0,0.0
MATR,MATR/MATR_b3c28,pchp_raw_pooled,534,0.017516468656036326,0.020361695384504094,0.0,0.0
MATR,MATR/MATR_b3c29,pchp_raw_pooled,851,0.0387098278667543,0.04127052079287397,0.0,0.0
MATR,MATR/MATR_b3c3,pchp_raw_pooled,1108,0.049491492623118055,0.05329425826618508,0.0,0.0
MATR,MATR/MATR_b3c30,pchp_raw_pooled,928,0.0463706958344514,0.05005231586324864,0.0,0.0
